Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[136]    0.0    0.00    0.00       4         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
                0.00    0.00       6/9           std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [99]
                0.00    0.00       4/4           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_begin() [137]
                0.00    0.00       4/8           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_end() [102]
                0.00    0.00       4/16          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_key(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > const*) [87]
                0.00    0.00       4/10          std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [98]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&) [129]
                0.00    0.00       3/3           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_right(std::_Rb_tree_node_base*) [152]
                0.00    0.00       2/2           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::begin() [189]
                0.00    0.00       2/2           std::operator==(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > const&, std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > const&) [195]
                0.00    0.00       2/5           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_key(std::_Rb_tree_node_base const*) [109]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_left(std::_Rb_tree_node_base*) [256]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
[137]    0.0    0.00    0.00       4         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_begin() [137]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)(), true>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>&&) [126]
[138]    0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [138]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::__strip_reference_wrapper<std::decay<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type>::__type, std::__strip_reference_wrapper<std::decay<rp::Base* (*)()>::type>::__type> std::make_pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*)()>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*&&)()) [144]
[139]    0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [139]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&) [129]
[140]    0.0    0.00    0.00       4         std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*& std::forward<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&>::type&) [140]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >*&, std::_Rb_tree_node_base*&) [129]
[141]    0.0    0.00    0.00       4         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [141]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool, true>(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >&&, bool&&) [130]
[142]    0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::type&) [142]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, bool, true>(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >&&, bool&&) [130]
[143]    0.0    0.00    0.00       4         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [143]
-----------------------------------------------
                0.00    0.00       1/4           rp::DerivedRegister<rp::Button>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [214]
                0.00    0.00       1/4           rp::DerivedRegister<rp::Background>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [213]
                0.00    0.00       1/4           rp::DerivedRegister<rp::UIBase>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [215]
                0.00    0.00       1/4           rp::DerivedRegister<rp::UIText>::DerivedRegister(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [216]
[144]    0.0    0.00    0.00       4         std::pair<std::__strip_reference_wrapper<std::decay<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type>::__type, std::__strip_reference_wrapper<std::decay<rp::Base* (*)()>::type>::__type> std::make_pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*)()>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*&&)()) [144]
                0.00    0.00       4/12          rp::Base* (*&&std::forward<rp::Base* (*)()>(std::remove_reference<rp::Base* (*)()>::type&))() [92]
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [139]
                0.00    0.00       4/4           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, rp::Base* (*)()>::pair<rp::Base* (*)(), true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, rp::Base* (*&&)()) [127]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<PngChunk*>::~allocator() [146]
[145]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<PngChunk*>::~new_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
                0.00    0.00       2/3           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::~_Vector_impl() [173]
[146]    0.0    0.00    0.00       3         std::allocator<PngChunk*>::~allocator() [146]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<PngChunk*>::~new_allocator() [145]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**) [154]
[147]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**) [147]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::~_Vector_base() [150]
[148]    0.0    0.00    0.00       3         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::~_Vector_impl() [148]
                0.00    0.00       3/4           std::allocator<rp::GameObject*>::~allocator() [118]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::~_Vector_base() [150]
[149]    0.0    0.00    0.00       3         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_deallocate(rp::GameObject**, unsigned long) [149]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector() [151]
[150]    0.0    0.00    0.00       3         std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::~_Vector_base() [150]
                0.00    0.00       3/3           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_deallocate(rp::GameObject**, unsigned long) [149]
                0.00    0.00       3/3           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::~_Vector_impl() [148]
-----------------------------------------------
                0.00    0.00       1/3           rp::RosenoernEngine::~RosenoernEngine() [224]
                0.00    0.00       1/3           rp::RosenoernEngine::init() [220]
                0.00    0.00       1/3           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_move_assign(std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >&&, std::integral_constant<bool, true>) [250]
[151]    0.0    0.00    0.00       3         std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector() [151]
                0.00    0.00       3/5           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_M_get_Tp_allocator() [108]
                0.00    0.00       3/3           void std::_Destroy<rp::GameObject**, rp::GameObject*>(rp::GameObject**, rp::GameObject**, std::allocator<rp::GameObject*>&) [155]
                0.00    0.00       3/3           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::~_Vector_base() [150]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
[152]    0.0    0.00    0.00       3         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, rp::Base* (*)()> > >::_S_right(std::_Rb_tree_node_base*) [152]
-----------------------------------------------
                0.00    0.00       1/3           void std::allocator_traits<std::allocator<rp::Base*> >::construct<rp::Base*, rp::Base* const&>(std::allocator<rp::Base*>&, rp::Base**, rp::Base* const&) [244]
                0.00    0.00       1/3           void std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_realloc_insert<rp::Base* const&>(__gnu_cxx::__normal_iterator<rp::Base**, std::vector<rp::Base*, std::allocator<rp::Base*> > >, rp::Base* const&) [253]
                0.00    0.00       1/3           void __gnu_cxx::new_allocator<rp::Base*>::construct<rp::Base*, rp::Base* const&>(rp::Base**, rp::Base* const&) [230]
[153]    0.0    0.00    0.00       3         rp::Base* const& std::forward<rp::Base* const&>(std::remove_reference<rp::Base* const&>::type&) [153]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<rp::GameObject**, rp::GameObject*>(rp::GameObject**, rp::GameObject**, std::allocator<rp::GameObject*>&) [155]
[154]    0.0    0.00    0.00       3         void std::_Destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**) [154]
                0.00    0.00       3/3           void std::_Destroy_aux<true>::__destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**) [147]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<rp::GameObject*, std::allocator<rp::GameObject*> >::~vector() [151]
[155]    0.0    0.00    0.00       3         void std::_Destroy<rp::GameObject**, rp::GameObject*>(rp::GameObject**, rp::GameObject**, std::allocator<rp::GameObject*>&) [155]
                0.00    0.00       3/3           void std::_Destroy<rp::GameObject**>(rp::GameObject**, rp::GameObject**) [154]
-----------------------------------------------
                0.00    0.00       1/2           rp::RosenoernEngine::RosenoernEngine(bool, int) [223]
                0.00    0.00       1/2           rp::RosenoernEngine::init() [220]
[156]    0.0    0.00    0.00       2         rp::EngineLogger::EngineLogger() [156]
-----------------------------------------------
                0.00    0.00       1/2           rp::RosenoernEngine::~RosenoernEngine() [224]
                0.00    0.00       1/2           rp::RosenoernEngine::init() [220]
[157]    0.0    0.00    0.00       2         rp::EngineLogger::~EngineLogger() [157]
-----------------------------------------------
                0.00    0.00       2/2           rp::Base::Base() [225]
[158]    0.0    0.00    0.00       2         rp::TextureModulator::TextureModulator() [158]
-----------------------------------------------
                0.00    0.00       1/2           main [6]
                0.00    0.00       1/2           rp::RosenoernEngine::init() [220]
[159]    0.0    0.00    0.00       2         rp::Scene::Scene() [159]
                0.00    0.00       4/689         std::vector<rp::Base*, std::allocator<rp::Base*> >::vector() [45]
                0.00    0.00       2/691         std::vector<rp::Base*, std::allocator<rp::Base*> >::~vector() [40]
                0.00    0.00       2/2           std::vector<rp::Base*, std::allocator<rp::Base*> >::operator=(std::vector<rp::Base*, std::allocator<rp::Base*> >&&) [188]
-----------------------------------------------
                0.00    0.00       1/2           rp::RosenoernEngine::~RosenoernEngine() [224]
                0.00    0.00       1/2           rp::RosenoernEngine::SetScene(rp::Scene*) [222]
[160]    0.0    0.00    0.00       2         rp::Scene::~Scene() [160]
                0.00    0.00       2/2           rp::Scene::~Scene() [161]
-----------------------------------------------
                0.00    0.00       2/2           rp::Scene::~Scene() [160]
[161]    0.0    0.00    0.00       2         rp::Scene::~Scene() [161]
                0.00    0.00       2/687         std::vector<rp::Base*, std::allocator<rp::Base*> >::clear() [47]
                0.00    0.00       2/691         std::vector<rp::Base*, std::allocator<rp::Base*> >::~vector() [40]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<PngChunk*>::allocator() [168]
[162]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<PngChunk*>::new_allocator() [162]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<PngChunk*>::allocator(std::allocator<PngChunk*> const&) [167]
[163]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<PngChunk*>::new_allocator(__gnu_cxx::new_allocator<PngChunk*> const&) [163]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<rp::GameObject*>::allocator(std::allocator<rp::GameObject*> const&) [170]
[164]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator(__gnu_cxx::new_allocator<rp::GameObject*> const&) [164]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<rp::GameObject*>::allocator() [169]
[165]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator() [165]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rp::Base*, std::allocator<rp::Base*> >::_M_move_assign(std::vector<rp::Base*, std::allocator<rp::Base*> >&&, std::integral_constant<bool, true>) [186]
[166]    0.0    0.00    0.00       2         std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::get_allocator() const [166]
                0.00    0.00       2/1374        std::_Vector_base<rp::Base*, std::allocator<rp::Base*> >::_M_get_Tp_allocator() const [23]
                0.00    0.00       2/4           std::allocator<rp::Base*>::allocator(std::allocator<rp::Base*> const&) [119]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::get_allocator() const [232]
                0.00    0.00       1/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl(std::allocator<PngChunk*> const&) [238]
[167]    0.0    0.00    0.00       2         std::allocator<PngChunk*>::allocator(std::allocator<PngChunk*> const&) [167]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<PngChunk*>::new_allocator(__gnu_cxx::new_allocator<PngChunk*> const&) [163]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl() [172]
[168]    0.0    0.00    0.00       2         std::allocator<PngChunk*>::allocator() [168]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<PngChunk*>::new_allocator() [162]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::_Vector_impl() [178]
[169]    0.0    0.00    0.00       2         std::allocator<rp::GameObject*>::allocator() [169]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator() [165]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::get_allocator() const [234]
                0.00    0.00       1/2           std::_Vector_base<rp::GameObject*, std::allocator<rp::GameObject*> >::_Vector_impl::_Vector_impl(std::allocator<rp::GameObject*> const&) [240]
[170]    0.0    0.00    0.00       2         std::allocator<rp::GameObject*>::allocator(std::allocator<rp::GameObject*> const&) [170]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<rp::GameObject*>::new_allocator(__gnu_cxx::new_allocator<rp::GameObject*> const&) [164]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<PngChunk**>(PngChunk**, PngChunk**) [193]
[171]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<PngChunk**>(PngChunk**, PngChunk**) [171]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base() [176]
[172]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl() [172]
                0.00    0.00       2/2           std::allocator<PngChunk*>::allocator() [168]
                0.00    0.00       2/5           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_Vector_impl_data() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::~_Vector_base() [177]
[173]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::~_Vector_impl() [173]
                0.00    0.00       2/3           std::allocator<PngChunk*>::~allocator() [146]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::~_Vector_base() [177]
[174]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_M_deallocate(PngChunk**, unsigned long) [174]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<PngChunk*, std::allocator<PngChunk*> >::_M_move_assign(std::vector<PngChunk*, std::allocator<PngChunk*> >&&, std::integral_constant<bool, true>) [247]
[175]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data&) [175]
                0.00    0.00       6/6           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data const&) [103]
                0.00    0.00       2/5           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl_data::_Vector_impl_data() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<PngChunk*, std::allocator<PngChunk*> >::vector() [183]
[176]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_base() [176]
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::_Vector_impl() [172]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<PngChunk*, std::allocator<PngChunk*> >::~vector() [184]
[177]    0.0    0.00    0.00       2         std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::~_Vector_base() [177]
                0.00    0.00       2/2           std::_Vector_base<PngChunk*, std::allocator<PngChunk*> >::_Vector_impl::~_Vector_impl() [173]
